,name,state,linkedin_industry,website_url,check_robots
2793,Stockpulse,Nordrhein-Westfalen,IT and Communications,https://stockpulse.ai/,False
2794,JHS manager,Niedersachsen,Tourism,https://jhs-manager.com/,True
2795,Mooncamp,Nordrhein-Westfalen,Human Resources,https://mooncamp.com,True
2796,baoo,Nordrhein-Westfalen,IT and Communications,https://baoo.app/,True
2797,Kicktemp,Niedersachsen,IT and Communications,https://kicktemp.com/,False
2798,Nimmerso,Bayern,Sports & Amusement/Gaming incl. Online,https://nimmerso.com/,True
2799,Unidux,Baden-Württemberg,Other,http://www.unidux.net,False
2800,Eldertech,Nordrhein-Westfalen,Life Science & Healthcare,https://eldertech.de/,True
2801,NavVis,Bayern,IT and Communications,https://www.navvis.com,True
2802,nu3,Berlin,Nutrition & Consumables,http://nu3.de,True
2803,RHB Software,Nordrhein-Westfalen,IT and Communications,http://www.rhb-software.de,False
2804,mailo,Nordrhein-Westfalen,Finance & Insurance,http://mailo.ag/,True
2805,Holocafe,Nordrhein-Westfalen,Sports & Amusement/Gaming incl. Online,http://holocafe.de/,True
2806,DEJORIS,Rheinland-Pfalz,Human Resources,https://www.dejoris.de/de/,True
2807,adbonitas,Nordrhein-Westfalen,Security,http://www.adbonitas.com,False
2808,Trendspaket24,Baden-Württemberg,Nutrition & Consumables,https://trendspaket24.de/,False
2809,clAPPline,Nordrhein-Westfalen,"Media, Arts & Entertainment",http://www.clappline.de,True
2810,EyeEm,Berlin,"Media, Arts & Entertainment",https://www.eyeem.com/,True
2811,Brakmic,Nordrhein-Westfalen,,https://www.brakmic.de,False
2812,Casc,Schleswig-Holstein,Life Science & Healthcare,http://getcasc.com/,True
2813,spivo,Rheinland-Pfalz,Sports & Amusement/Gaming incl. Online,https://spivo.de/,True
2814,tensor embedded,Bayern,"Automotive, Logistics & Mobility",https://tensor-embedded.com/,False
2815,Boomerang,Hamburg,"Automotive, Logistics & Mobility",http://www.boomerangpack.eu,False
2816,BAUSTER,Hessen,IT and Communications,https://www.bauster.de/,False
2817,DaVinci Kitchen,Sachsen,Nutrition & Consumables,https://davincikitchen.de/,False
2818,COBOWORX,Rheinland-Pfalz,IT and Communications,http://coboworx.com/,True
2819,Brötchen.app,Nordrhein-Westfalen,Nutrition & Consumables,https://broetchen.app/,True
2820,Phrase.com,Hamburg,IT and Communications,https://phrase.com/,True
2821,matching box,Nordrhein-Westfalen,Human Resources,http://www.matchingbox.de,True
2822,kanyo,Bayern,Life Science & Healthcare,https://www.kanyo.de/,True
2823,coview,Baden-Württemberg,IT and Communications,https://www.coview.com/,True
2824,loadbee,Baden-Württemberg,"Media, Arts & Entertainment",https://www.loadbee.com/,False
2825,Bottoms Up Beer,Niedersachsen,Nutrition & Consumables,https://bottomsupbier.com/,True
2826,Hominems,Berlin,Other,https://hominems.com/,False
2827,Wroomer,Bayern,Finance & Insurance,http://wroomer.com/,True
2828,Palaimon,Berlin,IT and Communications,https://www.palaimon.io/,False
2829,uCastMe,Berlin,Human Resources,https://ucm.agency/de/,True
2830,Seatris.ai,Berlin,Tourism,http://seatris.ai,True
2831,Giromatch,Hessen,Finance & Insurance,https://www.giromatch.com/,True
2832,node.energy,Hessen,Energy & Electricity,https://www.node.energy/,True
2833,Packmatic,Berlin,"Automotive, Logistics & Mobility",http://packmatic.io/,True
2834,BlueLab Wasseranalysesysteme,Baden-Württemberg,Life Science & Healthcare,http://www.bluelab-h2o.de,True
2835,Waidlife,Nordrhein-Westfalen,Textiles,https://www.waidlife.com/,False
2836,Ninebarc,Berlin,IT and Communications,https://www.ninebarc.com,True
2837,1nce,Nordrhein-Westfalen,IT and Communications,https://1nce.com,True
2838,flowpilot,Berlin,Finance & Insurance,http://flowpilot.io/,True
2839,trendspot,Nordrhein-Westfalen,"Media, Arts & Entertainment",https://trendspot.app/,True
2840,The Base,Berlin,Construction/Real Estate,http://jointhebase.co/,False
2841,Vinou,Rheinland-Pfalz,Nutrition & Consumables,http://www.vinou.de,True
2842,Kleine Prints,Hamburg,Sports & Amusement/Gaming incl. Online,https://kleineprints.de/,True
2843,keelearning,Rheinland-Pfalz,Education,https://keelearning.de,True
2844,re:cap,Berlin,Finance & Insurance,https://www.re-cap.com/,False
2845,UX3D,Bayern,IT and Communications,https://www.ux3d.io/,True
2846,Panther Pricing,Hessen,IT and Communications,https://www.pantherpricing.de/,True
2847,Building Material Scout,Baden-Württemberg,Construction/Real Estate,https://building-material-scout.com/,False
2848,guenstiger.de,Hamburg,Finance & Insurance,https://www.guenstiger.de/,False
2849,Pidoco,Berlin,IT and Communications,https://pidoco.com/en,True
2850,tracdelight,Bayern,"Media, Arts & Entertainment",https://www.tracdelight.io/,True
2851,WEGZWEI,Nordrhein-Westfalen,IT and Communications,https://wegzwei.com/,True
2852,ClimatePartner,Bayern,Other,https://www.climatepartner.com/de,True
2853,Authenteq,Berlin,Other,https://authenteq.com/,False
2854,paragon semvox,Saarland,IT and Communications,https://www.semvox.de/,True
2855,VAHA,Berlin,Sports & Amusement/Gaming incl. Online,https://vaha.com/,True
2856,Weber Entec,Baden-Württemberg,Energy & Electricity,https://www.weber-entec.com/,True
2857,couponplatz.de,Nordrhein-Westfalen,Nutrition & Consumables,https://couponplatz.de/,True
2858,FindPenguins,Bayern,Sports & Amusement/Gaming incl. Online,https://findpenguins.com/,True
2859,fertigungs.team,Sachsen,Industrial & Basic Materials,https://fertigungs.team/,True
2860,Denizen,Berlin,Construction/Real Estate,https://www.thisisdenizen.com/de/,True
2861,lawpilots,Berlin,Education,https://www.lawpilots.com/,True
2862,terraplasma,Bayern,Chemicals/Pharmaceuticals,https://www.terraplasma.com/en/,True
2863,Community Battle,Baden-Württemberg,Sports & Amusement/Gaming incl. Online,https://cbattle.de/,False
2864,smarTaBox,Brandenburg,Life Science & Healthcare,https://www.smartabox.de,True
2865,Gotsch-IT,Baden-Württemberg,,https://www.gotsch-it.de,False
2866,Take a Garden,Niedersachsen,Agriculture & Forestry,http://take-a-garden.de/,False
2867,Heal11,Bayern,,https://www.heal11.de,True
2868,Feedback Master,Niedersachsen,Education,https://feedback-master.de/,False
2869,12gradients,Nordrhein-Westfalen,"Media, Arts & Entertainment",https://liverooster.com/,False
2870,EquilTec,Baden-Württemberg,Life Science & Healthcare,http://www.equil.de,False
2871,DramaQueen,Brandenburg,,https://www.dramaqueen.info/about/,False
2872,gallereplay,Berlin,"Media, Arts & Entertainment",https://www.gallereplay.com/,False
2873,Investociety,Hessen,Finance & Insurance,https://www.investociety.com/,False
2874,Hubject,Berlin,"Automotive, Logistics & Mobility",http://www.hubject.com,True
2875,Mainteny,Berlin,IT and Communications,https://www.mainteny.com/,False
2876,PandaBee Studios,Sachsen,,https://www.pandabee-studios.com/de-home/,False
2877,auteon,Bayern,"Automotive, Logistics & Mobility",https://auteon.com,True
2878,AssistMe,Berlin,Life Science & Healthcare,https://www.assistme.io/,True
2879,Veact,Bayern,"Automotive, Logistics & Mobility",http://www.veact.net,False
2880,MyTattoo.com,Nordrhein-Westfalen,"Media, Arts & Entertainment",http://www.mytattoo.com,False
2881,SOLVATEC,Berlin,"Media, Arts & Entertainment",http://www.solvatec.com/,True
2882,StyleRemains,Hamburg,IT and Communications,https://www.rebelle.com/en,True
2883,Unfold Gaming Digital,Berlin,Sports & Amusement/Gaming incl. Online,https://www.unfold.net/,False
2884,SYFIT,Baden-Württemberg,IT and Communications,http://www.syfit.de,True
2885,QuadroScan,Bayern,Construction/Real Estate,https://quadroscan.de/,False
2886,FATMAP,Berlin,Sports & Amusement/Gaming incl. Online,https://fatmap.com/,True
2887,DialogBird,Bayern,IT and Communications,https://dialogbird.de,True
2888,Meetanyway,Baden-Württemberg,IT and Communications,https://start.meetanyway.com/,True
2889,IWOS,Bayern,IT and Communications,https://iwos.io,True
2890,parsionate,Baden-Württemberg,Consulting,https://parsionate.com/,True
2891,WOSTOK,Berlin,Nutrition & Consumables,http://wostok.berlin/,True
2892,veeplay,Bayern,"Media, Arts & Entertainment",http://veeplay.com/,True
2893,Lemontaps,Baden-Württemberg,IT and Communications,https://lemontaps.de,True
2894,BerlinGreen,Berlin,Agriculture & Forestry,https://www.berlingreen.com/,True
2895,YellowFox,Sachsen,"Automotive, Logistics & Mobility",https://www.yellowfox.de/,True
2896,myLike,Bayern,Tourism,https://mylike.io/,True
2897,AAZZUR,Berlin,Finance & Insurance,http://www.aazzur.com,False
2898,Seneca,Bayern,Finance & Insurance,http://seneca-control.com/,True
2899,ADWARY,Schleswig-Holstein,IT and Communications,https://adwary.com/de/,True
2900,RELONEE,Berlin,Human Resources,https://relonee.com/,False
2901,Capmo,Bayern,Construction/Real Estate,https://www.capmo.de/,False
2902,Changers,Berlin,Education,https://changers.com/,True
2903,Romaco,Baden-Württemberg,Chemicals/Pharmaceuticals,https://www.romaco.com/en/home/,True
2904,FiNet Asset Management,Hessen,Finance & Insurance,http://vividam.de/,True
2905,SENVO,Berlin,"Automotive, Logistics & Mobility",https://senvo.de/,False
2906,Print2Taste,Bayern,Nutrition & Consumables,https://www.procusini.com/,True
2907,enra,Nordrhein-Westfalen,IT and Communications,http://enra.app/,False
2908,Arc Studio Pro,Berlin,Education,https://www.arcstudiopro.com/,True
2909,Industrial Solar,Baden-Württemberg,Energy & Electricity,https://www.industrial-solar.de/,True
2910,Hanse Mondial,Hamburg,"Automotive, Logistics & Mobility",http://www.hansemondial.de,True
2911,aidkit.ai,Berlin,IT and Communications,https://aidkit.ai/,True
2912,MukoCell,Nordrhein-Westfalen,Life Science & Healthcare,https://mukocell.com/en/,True
2913,Sensorberg,Berlin,Construction/Real Estate,http://www.sensorberg.com,False
2914,ZAQQ,Sachsen-Anhalt,Nutrition & Consumables,https://www.zaqq.de/,True
2915,niiio,Sachsen,Finance & Insurance,http://niiio.de/,True
2916,CALYPSO,Baden-Württemberg,"Water, Waste Treatment & Recycling",http://www.calypsotrack.com,False
2917,CoinTracking,Bayern,Finance & Insurance,http://cointracking.info/,True
2918,teesis,Rheinland-Pfalz,Education,https://teesis.de/,False
2919,Lindis Blood Care,Brandenburg,Life Science & Healthcare,https://lindis-bloodcare.com/,True
2920,tVNS Technologies,Bayern,Life Science & Healthcare,https://nemos.t-vns.com/,False
2921,Crowdguru,Bayern,IT and Communications,https://www.crowdguru.de/,True
2922,dezera,Hamburg,Energy & Electricity,https://dezera.de/,True
2923,Implandata Ophthalmic Products,Niedersachsen,Life Science & Healthcare,http://www.implandata.com,False
2924,appcentrics,Bayern,IT and Communications,https://www.appcentrics.de/,False
2925,Habitus,Baden-Württemberg,Nutrition & Consumables,https://habitusmarketplace.com/,True
2926,consalio,Nordrhein-Westfalen,IT and Communications,https://www.consalio.com/,False
2927,Smartricity,Bayern,Energy & Electricity,https://smartricity.de/,True
2928,Find Some Buddy,Berlin,Sports & Amusement/Gaming incl. Online,http://findsomebuddy.de/,False
2929,Virado,Nordrhein-Westfalen,Finance & Insurance,http://virado.de/,True
2930,Sunbloom Proteins,Bayern,Nutrition & Consumables,http://sunbloom.de/,True
2931,Insama,Berlin,Finance & Insurance,https://insama.de,True
2932,Brownfield24,Nordrhein-Westfalen,Construction/Real Estate,http://www.brownfield24.com,False
2933,fynsy,Bayern,,https://www.die-app-entwickler.de,False
2934,Mawendo,Baden-Württemberg,Life Science & Healthcare,https://www.mawendo.com/,False
2935,Karis Digital,Berlin,,https://www.karisdigital.com,True
2936,Traversals Analytics and Intelligence,Bayern,IT and Communications,https://traversals.com,True
2937,Rentablo,Berlin,Finance & Insurance,https://rentablo.de,False
2938,own.assets,Berlin,Finance & Insurance,https://secure.fundamentsecurities.com/,False
2939,Fundmate,Baden-Württemberg,Finance & Insurance,https://www.fundmate.com/,True
2940,Xibit,Berlin,IT and Communications,https://www.xibitxr.com,False
2941,Lilian Labs,Niedersachsen,"Water, Waste Treatment & Recycling",https://lilianlabs.com,True
2942,HOMLO,Bayern,Construction/Real Estate,https://homlo.de/,False
2943,TUND,Baden-Württemberg,IT and Communications,https://tund.de,True
2944,PUROS,Hessen,Nutrition & Consumables,https://puros-global.com/,False
2945,Dayzzi Deutschland,Nordrhein-Westfalen,,http://www.dayzzi.com,False
2946,Qumundo,Hessen,IT and Communications,http://qumundo.com/,True
2947,INHUBBER,Berlin,Agriculture & Forestry,https://inhubber.com/,True
2948,KTW Technology,Rheinland-Pfalz,Industrial & Basic Materials,http://www.ktwsystems.de,True
2949,ESENTA,Baden-Württemberg,Energy & Electricity,https://www.esenta.de/,True
2950,ChronoFair,Rheinland-Pfalz,Human Resources,https://chronofair.de/,True
2951,Parconomy,Baden-Württemberg,"Automotive, Logistics & Mobility",https://parconomy.de/,False
2952,EFI Ordersystems,Nordrhein-Westfalen,IT and Communications,https://efi-ordersystems.com/,False
2953,advinda,Bayern,Finance & Insurance,http://www.advinda.com/,True
2954,Lumobiotics,Baden-Württemberg,Chemicals/Pharmaceuticals,https://lumobiotics.com/,False
2955,Medizinio,Niedersachsen,Life Science & Healthcare,https://medizinio.de/,True
2956,Variowell Development,Nordrhein-Westfalen,Life Science & Healthcare,http://variowell-development.de/,True
2957,Pensatech Pharma,Berlin,Life Science & Healthcare,https://www.pensatechpharma.com/,True
2958,OCEANERGY,Baden-Württemberg,Energy & Electricity,http://www.oceanergy.com/,True
2959,skalex,Bayern,Finance & Insurance,https://www.skalex.io/,False
2960,Inmersys Deutschland,Nordrhein-Westfalen,IT and Communications,http://www.inmersys.de,False
2961,QuantiCor Security,Hessen,Security,https://quanticor-security.de/,True
2962,GaussML,Baden-Württemberg,Industrial & Basic Materials,https://www.gauss-ml.com,True
2963,JITpay,Niedersachsen,Finance & Insurance,http://jitpay.eu/,False
2964,foodji,Bayern,Nutrition & Consumables,http://foodji.com/,True
2965,contavio,Bayern,IT and Communications,https://contavio.com,True
2966,STYRA Technologies,Baden-Württemberg,Finance & Insurance,https://styra.co,False
2967,Westphalia DataLab,Nordrhein-Westfalen,Consulting,http://www.westphalia-datalab.com,True
2968,Platinnetz,Baden-Württemberg,Other,https://platinnetz.de/,True
2969,HeyScout | Die Jobhunter,Bayern,Human Resources,https://heyscout.de/,True
2970,bex technologies,Baden-Württemberg,Construction/Real Estate,https://bexpress.io,True
2971,inne,Berlin,Life Science & Healthcare,https://www.inne.io/en/home/,True
2972,Hybrid Lidar Systems,Niedersachsen,"Automotive, Logistics & Mobility",http://www.hybrid-lidar.com,False
2973,augmented education,Baden-Württemberg,Education,https://augmented.education/,True
2974,MARA,Baden-Württemberg,IT and Communications,http://mara.solutions/,True
2975,FLETEC,Hamburg,"Automotive, Logistics & Mobility",https://www.fletec.io/,True
2976,MESOCARPE,Hamburg,Industrial & Basic Materials,http://www.fiberstrip.de,False
2977,consider.ly,Baden-Württemberg,IT and Communications,https://consider.ly/,True
2978,emplaya,Sachsen,Human Resources,https://emplaya.com/,False
2979,Zenmieter,Bayern,Construction/Real Estate,http://zenmieter.de/,False
2980,vostel,Berlin,Sports & Amusement/Gaming incl. Online,https://vostel.de/,True
2981,Anyblock Analytics,Rheinland-Pfalz,IT and Communications,https://www.anyblockanalytics.com/,False
2982,2peaches,Sachsen,,https://www.2peaches.de,True
2983,Gixel,Baden-Württemberg,IT and Communications,https://www.gixel.de/,False
2984,DeinePflege,Baden-Württemberg,Life Science & Healthcare,https://deinepflege.de/,True
2985,rooem,Bayern,Nutrition & Consumables,https://rooem.com/,True
2986,autoaid,Berlin,"Automotive, Logistics & Mobility",https://www.autoaid.de/,True
2987,Seatti,Bayern,IT and Communications,https://www.seatti.co/,False
2988,BEEsharing P.A.L.S.,Hamburg,Agriculture & Forestry,https://www.beesharing.eu/en/,True
2989,bitahoy,Saarland,Security,https://www.bitahoy.com/,True
2990,Angiolutions,Niedersachsen,Life Science & Healthcare,http://angiolutions.com/,True
2991,rankingCoach,Nordrhein-Westfalen,IT and Communications,https://www.rankingcoach.com,True
2992,dresslife,Niedersachsen,IT and Communications,http://dresslife.com,True
2993,dunatura,Bayern,Nutrition & Consumables,http://dunatura.com/,True
2994,Wundr,Saarland,Textiles,https://www.wundrstore.com/,True
2995,LemonSwan,Hamburg,"Media, Arts & Entertainment",https://www.lemonswan.de/,True
2996,match.care,Berlin,Life Science & Healthcare,https://www.match.care/,True
2997,AM Quality,Nordrhein-Westfalen,Tourism,http://www.am-quality.com,True
2998,HelpCity,Nordrhein-Westfalen,Life Science & Healthcare,http://helpcity.de/,True
2999,Edgeless Systems,Nordrhein-Westfalen,IT and Communications,https://edgeless.systems/,False
3000,Kauz,Nordrhein-Westfalen,IT and Communications,https://kauz.net/,True
3001,Skillary,Bayern,Human Resources,https://www.skillary.io/,True
3002,Einmachmomente,Nordrhein-Westfalen,"Media, Arts & Entertainment",http://einmachmomente.de/,True
3003,Exclamo,Berlin,,https://www.exclamo.org/,True
3004,dryw.org,Hamburg,Other,http://www.dryw.org,False
3005,Realcube,Bayern,IT and Communications,http://realcube.com/,True
3006,ArtFacts.Net,Berlin,"Media, Arts & Entertainment",https://artfacts.net,False
3007,GraphCMS,Berlin,IT and Communications,https://graphcms.com/,True
3008,Studi-Kompass,Thüringen,Education,https://studi-kompass.com/,True
3009,Osteomaps,Rheinland-Pfalz,,https://www.osteomaps.com,True
3010,Flowmium,Hessen,Human Resources,https://flowmium.com,True
3011,WETTERHELD,Hamburg,Finance & Insurance,http://wetterheld.com,False
3012,Movinx,Berlin,Finance & Insurance,http://movinx.com/,True
3013,LocaVent,Nordrhein-Westfalen,"Media, Arts & Entertainment",https://www.loca-vent.de/home,True
3014,qbilon,Bayern,IT and Communications,https://www.qbilon.io,True
3015,HelloFresh,Berlin,Nutrition & Consumables,http://www.hellofresh.de,True
3016,FIRMDER,,Finance & Insurance,https://firmder.com,True
3017,avalex,Rheinland-Pfalz,Consulting,http://avalex.de/,False
3018,visanox,Baden-Württemberg,Chemicals/Pharmaceuticals,http://www.visanox.com,False
3019,Amberscript,Berlin,IT and Communications,http://www.amberscript.com,True
3020,Stilnest,Berlin,Nutrition & Consumables,https://de.stilnest.com/,True
3021,Power Plus Communications,Baden-Württemberg,,https://www.ppc-ag.de/de/,False
3022,Automotive Artificial Intelligence (AAI),Bayern,"Automotive, Logistics & Mobility",http://automotive-ai.com/,False
3023,corefihub,Baden-Württemberg,Finance & Insurance,http://corefihub.com/,False
3024,SkillYoga,Berlin,Sports & Amusement/Gaming incl. Online,https://skill-yoga.com/,True
3025,Brandschutz Zentrale,Nordrhein-Westfalen,Security,http://brandschutz-zentrale.de/,True
3026,Crypto Advance,Bayern,Finance & Insurance,http://specter.solutions/,True
3027,Mompreneurs,Nordrhein-Westfalen,IT and Communications,https://mompreneurs.de/,True
3028,Bugfoundation,Niedersachsen,Nutrition & Consumables,https://bugfoundation.com/home-en.html,True
3029,Novihum Technologies,Nordrhein-Westfalen,Agriculture & Forestry,http://www.novihum.de/,False
3030,confirado,Bayern,IT and Communications,http://www.confirado.de,True
3031,Infinite Devices,Sachsen-Anhalt,IT and Communications,http://infinimesh.io/,True
3032,Femtasy,Berlin,"Media, Arts & Entertainment",https://www.femtasy.com/,True
3033,e.GO,Nordrhein-Westfalen,"Automotive, Logistics & Mobility",http://e-go-mobile.com/en/,False
3034,Sviper,Hamburg,Sports & Amusement/Gaming incl. Online,http://sviper.com/,True
3035,SipTogether,Nordrhein-Westfalen,IT and Communications,https://siptogether.app,True
3036,bio.logis,Hessen,Life Science & Healthcare,https://www.biologis.com/,True
3037,Beck Kommunikationselektronik,Baden-Württemberg,Industrial & Basic Materials,http://www.beck-electronics.com,False
3038,Easy-Tutor,Bayern,Education,http://easy-tutor.eu/,True
3039,Happy Coffee,Rheinland-Pfalz,Nutrition & Consumables,https://www.happycoffee.org/,True
3040,Kloster Kitchen,Bayern,Nutrition & Consumables,http://klosterkitchen.com/,True
3041,featureplanner.io,Nordrhein-Westfalen,IT and Communications,https://featureplanner.io,True
3042,DENTAL.SHOP,Nordrhein-Westfalen,Life Science & Healthcare,https://dental.shop/,False
3043,kribbelbunt.de Media,Thüringen,"Media, Arts & Entertainment",https://www.kribbelbunt.de/,True
3044,VReedback,Niedersachsen,IT and Communications,https://vreedback.de/,False
3045,DieZulasser24,Nordrhein-Westfalen,"Automotive, Logistics & Mobility",https://diezulasser24.de/,True
3046,THE POUTINE KITCHEN,Berlin,Nutrition & Consumables,http://thepoutinekitchen.de/,True
3047,socialbnb,Nordrhein-Westfalen,Tourism,https://www.socialbnb.org/,True
3048,Xavin,Baden-Württemberg,Finance & Insurance,http://xavin.eu,True
3049,EARNED,Bayern,Sports & Amusement/Gaming incl. Online,https://earned-app.de/,False
3050,Green City Solutions,Brandenburg,Agriculture & Forestry,https://greencitysolutions.de/,True
3051,Pflegix,Nordrhein-Westfalen,Life Science & Healthcare,https://www.pflegix.de/,True
3052,ing+,Bayern,IT and Communications,https://www.ing-plus.de/,False
3053,MoveAgain,Nordrhein-Westfalen,,https://www.moveagain.de,True
3054,happycolorz,Bayern,"Media, Arts & Entertainment",https://www.happycolorz.de,True
3055,airfocus,Hamburg,IT and Communications,https://airfocus.com,True
3056,Formhand,Niedersachsen,Industrial & Basic Materials,http://formhand.de/,True
3057,Noor Medical,Baden-Württemberg,Life Science & Healthcare,http://www.noor-med.com,True
3058,vreed,Baden-Württemberg,Construction/Real Estate,https://vreed.de/,True
3059,aifora,Nordrhein-Westfalen,IT and Communications,https://www.aifora.com/,True
3060,feeding technology,Nordrhein-Westfalen,Agriculture & Forestry,http://psbiotech.de/,False
3061,Trusted Returns,Nordrhein-Westfalen,"Automotive, Logistics & Mobility",https://trustedreturns.com/,True
3062,Kickbite,Berlin,IT and Communications,https://www.kickbite.io/,False
3063,German Autolabs,Berlin,"Automotive, Logistics & Mobility",http://germanautolabs.com,True
3064,Jina AI,Berlin,IT and Communications,http://jina.ai/,False
3065,Agranimo,Berlin,IT and Communications,https://www.agranimo.com,True
3066,botnology,Baden-Württemberg,IT and Communications,http://botnology.rocks,False
3067,eFarm,Hamburg,Agriculture & Forestry,http://www.e-farm.com,True
3068,Push Founders,Berlin,IT and Communications,http://push-founders.com/,True
3069,Temedica,Bayern,Life Science & Healthcare,http://www.temedica.com,True
3070,Virtual Data Labs,Bayern,,https://www.virtualdatalabs.com,True
3071,Vicampo,Rheinland-Pfalz,Agriculture & Forestry,https://www.vicampo.de/,False
3072,TGSeed,Niedersachsen,Industrial & Basic Materials,http://www.smart-wood-solution.com,False
3073,Jomigo,Berlin,Human Resources,https://www.jomigo.de/,False
3074,Salzlandkarte,Sachsen-Anhalt,Human Resources,https://www.salzlandkarte.de/,False
3075,Vegshelf,Nordrhein-Westfalen,Nutrition & Consumables,https://www.vegshelf.com,True
3076,MASA Institute,Niedersachsen,Industrial & Basic Materials,https://www.masa-institute.de/,True
3077,Neobotix,Baden-Württemberg,IT and Communications,http://www.neobotix-robots.com/,False
3078,talaa,Nordrhein-Westfalen,IT and Communications,https://talaa.eu/,False
3079,Qursy,Bayern,"Media, Arts & Entertainment",https://qursy.com/,False
3080,Lyght Living Furniture Leasing,Hessen,Nutrition & Consumables,https://www.furniture-leasing.net/,True
3081,heydeal,Nordrhein-Westfalen,,http://www.heydeal.de,False
3082,Exactag,Nordrhein-Westfalen,IT and Communications,http://exactag.com/,True
3083,Fax.de,Niedersachsen,,https://www.fax.de,True
3084,MEDIKURA,Bayern,Life Science & Healthcare,https://www.medikura.com,True
3085,Dr. Enzo Backmischungen für Hunde,Baden-Württemberg,Nutrition & Consumables,https://www.drenzo.de,True
3086,Sastrify,Nordrhein-Westfalen,IT and Communications,https://www.sastrify.com/,False
3087,Building Radar,Bayern,Construction/Real Estate,http://www.buildingradar.com,False
3088,ikClips,Bayern,Education,https://www.ikclips.de/,False
3089,Vehicl,Nordrhein-Westfalen,"Automotive, Logistics & Mobility",https://vehicl.com/,False
3090,vieplace,Nordrhein-Westfalen,Sports & Amusement/Gaming incl. Online,https://www.vieplace.com/,False
3091,Digital Partners,Berlin,Consulting,https://digitalpartners.io/,False
3092,Roamlike,Nordrhein-Westfalen,IT and Communications,https://roamlike.com/,True
3093,whitewall,Berlin,"Media, Arts & Entertainment",https://www.whitewall.com/de,True
3094,LipstickSmoothie,Bayern,"Media, Arts & Entertainment",https://www.lipsticksmoothie.com/,True
3095,Exporo,Hamburg,Finance & Insurance,https://exporo.de/,True
3096,Fresh Energy,Berlin,Energy & Electricity,https://www.getfresh.energy,False
3097,Digital Health Systems,Baden-Württemberg,Life Science & Healthcare,https://www.digital-health-systems.com,True
3098,charly,Berlin,Human Resources,https://www.charly.education,True
3099,Regiovergleich,Baden-Württemberg,Finance & Insurance,https://regiovergleich.de/,True
3100,GOLFCLIX,Nordrhein-Westfalen,Sports & Amusement/Gaming incl. Online,https://www.golfclix.de/,True
3101,Cluevity,Berlin,Sports & Amusement/Gaming incl. Online,https://www.cluetivity.com/,True
3102,Type Studio,Nordrhein-Westfalen,"Media, Arts & Entertainment",https://typestudio.co/,False
3103,CI HUB,Brandenburg,IT and Communications,https://www.ci-hub.com,True
3104,DealBee,Hessen,IT and Communications,https://dealbee.de/,True
3105,Logistic Lights,Niedersachsen,"Automotive, Logistics & Mobility",https://www.logistic-lights.com/,False
3106,Acapela,Berlin,IT and Communications,http://acape.la/,True
3107,wefox,Berlin,Finance & Insurance,https://www.wefox.de/,True
3108,Hive Logistics,Berlin,"Automotive, Logistics & Mobility",https://www.hive-logistics.com/,True
3109,Aeria Games,Berlin,Sports & Amusement/Gaming incl. Online,http://corporate.aeriagames.com/,False
3110,Votingtech,Brandenburg,IT and Communications,https://www.votingtech.de/,True
3111,SKILLFIRE,Bayern,Sports & Amusement/Gaming incl. Online,https://skillfire.io/?lang=de,True
3112,Gemma Analytics,Berlin,IT and Communications,https://gemmaanalytics.com/,True
3113,Mind-Objects,Sachsen,IT and Communications,https://mind-objects.com/,True
3114,KREATIZE,Berlin,Other,https://kreatize.com/de/,True
3115,Meaningfully,Niedersachsen,IT and Communications,https://www.meaningfully.io/,True
3116,Codegrove,Bayern,,https://www.codegrove.net,False
3117,WAKU Robotics,Sachsen,IT and Communications,https://www.waku-robotics.com/,False
3118,Aitme,Berlin,Nutrition & Consumables,http://aitme.com/,True
3119,Companyon,Nordrhein-Westfalen,Finance & Insurance,https://www.companyon.de/,True
3120,Vamos.ai,Hessen,IT and Communications,https://lp.ddg.ag/vamos/,True
3121,Flexcavo,Berlin,Construction/Real Estate,http://flexcavo.de/,True
3122,enOware,Baden-Württemberg,Energy & Electricity,http://www.enoware.de/,True
3123,IPAddress.com,Rheinland-Pfalz,IT and Communications,https://www.ipaddress.com/,False
3124,AGVOLUTION,Niedersachsen,IT and Communications,https://www.agvolution.com/,False
3125,Luxendo,Baden-Württemberg,,http://www.luxendo.eu,False
3126,reINVENT,Bayern,Construction/Real Estate,https://re-invent.de/,False
3127,Hotelsnapper,Bayern,Tourism,https://www.hotelsnapper.com/de/,False
3128,WEW,Nordrhein-Westfalen,Energy & Electricity,http://www.wewhydrogen.com/,False
3129,Fundsters,Nordrhein-Westfalen,Finance & Insurance,https://www.fundsters.de/,True
3130,Calimba,Bayern,Education,https://www.vilsovation.de/,False
3131,tokenstreet,Berlin,Finance & Insurance,https://tokenstreet.tech,True
3132,Future of Voice,Berlin,IT and Communications,https://www.futureofvoice.com/,True
3133,kryptokrauts,Baden-Württemberg,,https://www.kryptokrauts.de,True
3134,Smokeless.world,Bayern,Life Science & Healthcare,http://www.smokeless.world,False
3135,Unosecur,Berlin,IT and Communications,https://unosecur.com/index.html,False
3136,Rentablo,Berlin,Finance & Insurance,https://rentablo.de,False
3137,Scootervergleich,Niedersachsen,"Automotive, Logistics & Mobility",http://www.scootervergleich.net,True
3138,envisia digital solutions,Baden-Württemberg,IT and Communications,https://www.envisia.de/,True
